mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.846791696548462,0.1145937762422529,1.7822665214538573,0.0350256446284105,100,0.0001,linear,"{'C': 100, 'gamma': 0.0001, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
16.052327156066895,0.11585145670413372,2.6459499835968017,0.011978855188762821,100,0.0001,poly,"{'C': 100, 'gamma': 0.0001, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
7.738476991653442,0.10653248745698557,1.8225931167602538,0.041946535806561235,100,0.0001,rbf,"{'C': 100, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8686708860759493,0.8716323296354992,0.8746031746031746,0.863275039745628,0.8678343949044586,0.8692031649929419,0.0038042204457601476,15
7.5083695411682125,0.07331511562875939,1.7359068870544434,0.03776308435566987,100,1e-05,linear,"{'C': 100, 'gamma': 1e-05, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
15.88942904472351,0.39721939086851854,2.6251970291137696,0.04078486981082975,100,1e-05,poly,"{'C': 100, 'gamma': 1e-05, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
8.745048236846923,0.08271713826936349,2.0459548473358153,0.03141307956668107,100,1e-05,rbf,"{'C': 100, 'gamma': 1e-05, 'kernel': 'rbf'}",0.8528481012658228,0.866877971473851,0.8682539682539683,0.8553259141494436,0.8407643312101911,0.8568140572706554,0.010076616654342169,17
7.4904906272888185,0.07342653282754548,1.7235288143157959,0.01888383733295564,100,1e-06,linear,"{'C': 100, 'gamma': 1e-06, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
15.59030385017395,0.11390290605992966,2.6038324356079103,0.011694438001453842,100,1e-06,poly,"{'C': 100, 'gamma': 1e-06, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
15.356672286987305,0.04207806399575995,2.6855130195617676,0.01706835337530617,100,1e-06,rbf,"{'C': 100, 'gamma': 1e-06, 'kernel': 'rbf'}",0.5822784810126582,0.5625990491283677,0.5841269841269842,0.5977742448330684,0.5859872611464968,0.582553204049515,0.011350712627639675,19
7.485839414596557,0.059321685055264084,1.724398708343506,0.01824496444824703,1000,0.0001,linear,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
15.86539044380188,0.06616972003399435,2.588867521286011,0.012750775241294815,1000,0.0001,poly,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
7.590297555923462,0.07775498680749462,1.7951982021331787,0.023314901716704996,1000,0.0001,rbf,"{'C': 1000, 'gamma': 0.0001, 'kernel': 'rbf'}",0.8686708860759493,0.873217115689382,0.8714285714285714,0.863275039745628,0.8726114649681529,0.8698406155815366,0.00363524459278965,1
7.501811885833741,0.06543625728006787,1.7235841274261474,0.017026838249427804,1000,1e-05,linear,"{'C': 1000, 'gamma': 1e-05, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
15.693057632446289,0.25580124163290685,2.601429986953735,0.010539815423887832,1000,1e-05,poly,"{'C': 1000, 'gamma': 1e-05, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
7.527433204650879,0.04340207032253783,1.7780119895935058,0.021647628889615828,1000,1e-05,rbf,"{'C': 1000, 'gamma': 1e-05, 'kernel': 'rbf'}",0.8686708860759493,0.873217115689382,0.8746031746031746,0.8648648648648649,0.8678343949044586,0.8698380872275658,0.0035842425466430725,2
7.492861223220825,0.04854322772399317,1.7226181507110596,0.020179015761278275,1000,1e-06,linear,"{'C': 1000, 'gamma': 1e-06, 'kernel': 'linear'}",0.8686708860759493,0.873217115689382,0.8698412698412699,0.863275039745628,0.8726114649681529,0.8695231552640763,0.0035510423156348333,3
15.55099697113037,0.043146336309355125,2.6042220115661623,0.010807719832920561,1000,1e-06,poly,"{'C': 1000, 'gamma': 1e-06, 'kernel': 'poly'}",0.20569620253164558,0.20602218700475436,0.20476190476190476,0.20508744038155802,0.2054140127388535,0.20539634948374327,0.0004426830428431499,22
8.690644073486329,0.09767608107581426,2.034629487991333,0.02128969714682375,1000,1e-06,rbf,"{'C': 1000, 'gamma': 1e-06, 'kernel': 'rbf'}",0.8528481012658228,0.866877971473851,0.8682539682539683,0.8553259141494436,0.8423566878980892,0.8571325286082351,0.00957711562619353,16
